1 	 7.5352743443543202e-02 	 3.8373959065755046e-02 	 1.8835476839963918e-02 
2 	 3.0158462588090851e-01 	 1.2259449673289444e-01 	 1.6958434237495115e-01 
3 	 6.7921881231965597e-01 	 1.8953755749416784e-01 	 4.7142992877272882e-01 
4 	 1.2091346748887941e+00 	 1.9902396255871888e-01 	 9.2507238104331391e-01 
5 	 1.8925791809476384e+00 	 1.5769389419812385e-01 	 1.5315731398692687e+00 
6 	 2.7311833356258357e+00 	 9.8701869203243434e-02 	 2.2923688016412220e+00 
7 	 3.7269842127381612e+00 	 4.9952057832638508e-02 	 3.2092902764874056e+00 
8 	 4.8824533138672512e+00 	 2.0701422689351962e-02 	 4.2845878762986276e+00 
9 	 6.2005322481470238e+00 	 7.0735543848818245e-03 	 5.5209631919814868e+00 
10 	 7.6846770442172057e+00 	 1.9992904014470721e-03 	 6.9216089022104654e+00 
11 	 9.3389128175502307e+00 	 4.6779254747998417e-04 	 8.4902580173804587e+00 
12 	 1.1167901058389647e+01 	 9.0510240525745519e-05 	 1.0231244533785610e+01 
13 	 1.3177022531899675e+01 	 1.4443218531703535e-05 	 1.2149578099172507e+01 
14 	 1.5372479772098687e+01 	 1.8932119570990827e-06 	 1.4251036137023993e+01 
15 	 1.7761424523382470e+01 	 2.0274960694299234e-07 	 1.6542278039980772e+01 
16 	 2.0352117419061983e+01 	 1.7619463660345849e-08 	 1.9030987668920080e+01 
17 	 2.3154129967825632e+01 	 1.2322004417936328e-09 	 2.1726052708951368e+01 
18 	 2.6178602997323242e+01 	 6.8653470689039450e-11 	 2.4637792792775496e+01 
19 	 2.9438581817741753e+01 	 3.0109295638938354e-12 	 2.7778253280645799e+01 
20 	 3.2949457762150693e+01 	 1.0245064341562693e-13 	 3.1161589139811959e+01 
21 	 3.6729560601284263e+01 	 2.6578976435035708e-15 	 3.4804575130157367e+01 
22 	 4.0800970529842850e+01 	 5.1473615331283614e-17 	 3.8727297373863948e+01 
23 	 4.5190659342164295e+01 	 7.2505870808175093e-19 	 4.2954112701930391e+01 
24 	 4.9932142604209020e+01 	 7.1918371380619883e-21 	 4.7515016211104104e+01 
25 	 5.5067958508579224e+01 	 4.8206206671264964e-23 	 5.2447655106392382e+01 
26 	 6.0653552758173035e+01 	 2.0693919616711916e-25 	 5.7800413238502500e+01 
27 	 6.6763707770537906e+01 	 5.2920746843166009e-28 	 6.3637370721260915e+01 
28 	 7.3503954785587069e+01 	 7.2806935232150817e-31 	 7.0046784427668939e+01 
29 	 8.1032823137771004e+01 	 4.6256532093974592e-34 	 7.7156806031562070e+01 
30 	 8.9611390797633504e+01 	 1.0567485030697077e-37 	 8.5168026043105797e+01 
31 	 9.9739004352949962e+01 	 5.4012178583817235e-42 	 9.4432821950586586e+01 
32 	 1.1269994395176784e+02 	 1.8599121523307041e-47 	 1.0570961244981193e+02 
33 	              NaN 		              NaN 		 1.2167554531262543e+02 
