1 	 9.1886116991581035e-01 	 7.2336302354627546e-01 	 2.2490990944019457e-01 
2 	 4.0811388300841900e+00 	 1.6286390190648256e-01 	 2.1497197637977061e+00 
3 	              NaN 		              NaN 		 7.1847516056996135e+00 
