1 	 5.2352607673826912e-01 	 4.5300874655860751e-01 	 1.2997940736252861e-01 
2 	 2.1566487632690943e+00 	 3.8161696017179969e-01 	 1.1920373628884799e+00 
3 	 5.1373875461767113e+00 	 5.0794627572240764e-02 	 3.4524514350601483e+00 
4 	 1.0182437613815924e+01 	 8.0659115011003069e-04 	 7.3128982352710814e+00 
5 	              NaN 		              NaN 		 1.4297872422597498e+01 
