1 	 2.8263364811659913e-01 	 2.2713936195247156e-01 	 7.0515740795856735e-02 
2 	 1.1398738015816137e+00 	 3.9359454280361522e-01 	 6.3809145337047368e-01 
3 	 2.6015248434060294e+00 	 2.1290897086722815e-01 	 1.7923554094599730e+00 
4 	 4.7241145375277904e+00 	 4.7877483203138171e-02 	 3.5753185213396397e+00 
5 	 7.6052562992316135e+00 	 4.5425174747626383e-03 	 6.0614707612138483e+00 
6 	 1.1417182076545830e+01 	 1.6240460018532570e-04 	 9.3794535105120200e+00 
7 	 1.6499410797655816e+01 	 1.6423774138060987e-06 	 1.3766143334438620e+01 
8 	 2.3730003995934709e+01 	 2.1739431266309179e-09 	 1.9739976239973412e+01 
9 	              NaN 		              NaN 		 2.9122793187861422e+01 
