1 	 3.8108165657215795e-02 	 1.4322808905506971e-02 	 9.5266909710134406e-03 
2 	 1.5245510007884155e-01 	 5.1119637935293637e-02 	 8.5748630512739274e-02 
3 	 3.4310818833867629e-01 	 9.5112435533611858e-02 	 2.3823740266822954e-01 
4 	 6.1017998187553313e-01 	 1.2956887545583035e-01 	 4.6708293917156224e-01 
5 	 9.5382856496875112e-01 	 1.4373328612491751e-01 	 7.7242050274010265e-01 
6 	 1.3742580718371395e+00 	 1.3611913550010665e-01 	 1.1544311284259055e+00 
7 	 1.8717193584644503e+00 	 1.1284091952503178e-01 	 1.6133422174870409e+00 
8 	 2.4465108345284099e+00 	 8.3105583831259738e-02 	 2.1494282885102347e+00 
9 	 3.0989794621637050e+00 	 5.4889739467688860e-02 	 2.7630118918273188e+00 
10 	 3.8295219297434824e+00 	 3.2716530612481559e-02 	 3.4544646946689519e+00 
11 	 4.6385860104426975e+00 	 1.7673631851561903e-02 	 4.2242087460123754e+00 
12 	 5.5266721170768172e+00 	 8.6790551711059729e-03 	 5.0727179317308906e+00 
13 	 6.4943350666216864e+00 	 3.8826058250768726e-03 	 6.0005196324698575e+00 
14 	 7.5421860699500121e+00 	 1.5845753862338196e-03 	 7.0081965986902652e+00 
15 	 8.6708949647080686e+00 	 5.9056050813544362e-04 	 8.0963890595742640e+00 
16 	 9.8811927119508614e+00 	 2.0111135285743963e-04 	 9.2657970850219424e+00 
17 	 1.1173874180211863e+01 	 6.2597391548516141e-05 	 1.0517183222837200e+01 
18 	 1.2549801244171734e+01 	 1.7809047219649484e-05 	 1.1851375436464519e+01 
19 	 1.4009906229089223e+01 	 4.6303497904694247e-06 	 1.3269270372370984e+01 
20 	 1.5555195736762760e+01 	 1.0998090671598468e-06 	 1.4771836990456952e+01 
21 	 1.7186754894118764e+01 	 2.3851665506301204e-07 	 1.6360120595829176e+01 
22 	 1.8905752071712055e+01 	 4.7197271636133608e-08 	 1.8035247316009581e+01 
23 	 2.0713444126645264e+01 	 8.5142344045579402e-09 	 1.9798429074334759e+01 
24 	 2.2611182232875311e+01 	 1.3988643222499291e-09 	 2.1650969118114073e+01 
25 	 2.4600418371830806e+01 	 2.0908144819630785e-10 	 2.3594268169287357e+01 
26 	 2.6682712568029245e+01 	 2.8393024854025889e-11 	 2.5629831276140049e+01 
27 	 2.8859740968346841e+01 	 3.4982194834885918e-12 	 2.7759275457443952e+01 
28 	 3.1133304880242960e+01 	 3.9042655462832348e-13 	 2.9984338245630468e+01 
29 	 3.3505340904184543e+01 	 3.9403806921165031e-14 	 3.2306887253814487e+01 
30 	 3.5977932319521564e+01 	 3.5893979491587499e-15 	 3.4728930913353935e+01 
31 	 3.8553321912106632e+01 	 2.9450435238057327e-16 	 3.7252630555017006e+01 
32 	 4.1233926467273470e+01 	 2.1715475594596203e-17 	 3.9880314038835628e+01 
33 	 4.4022353194987765e+01 	 1.4354492588299011e-18 	 4.2614491176758129e+01 
34 	 4.6921418407126964e+01 	 8.4837087298880316e-20 	 4.5457871240091578e+01 
35 	 4.9934168832628337e+01 	 4.4699041957483782e-21 	 4.8413382902803278e+01 
36 	 5.3063906038207811e+01 	 2.0928931612681239e-22 	 5.1484197045117845e+01 
37 	 5.6314214525189477e+01 	 8.6781899999700970e-24 	 5.4673752933572864e+01 
38 	 5.9688994202969695e+01 	 3.1747015033345088e-25 	 5.7985788409202563e+01 
39 	 6.3192498105239395e+01 	 1.0204045555625314e-26 	 6.1424374862084804e+01 
40 	 6.6829376427846441e+01 	 2.8685925824065787e-28 	 6.4993957957985629e+01 
41 	 7.0604728243009461e+01 	 7.0182503968892141e-30 	 6.8699405324802541e+01 
42 	 7.4524162605680772e+01 	 1.4861691060745361e-31 	 7.2546062721702370e+01 
43 	 7.8593871245524156e+01 	 2.7073932721846213e-33 	 7.6539820628592139e+01 
44 	 8.2820715677053499e+01 	 4.2145772120952946e-35 	 8.0687193745259535e+01 
45 	 8.7212332426069466e+01 	 5.5644046699833177e-37 	 8.4995416632094788e+01 
46 	 9.1777261258682387e+01 	 6.1787405769414986e-39 	 8.9472559736665175e+01 
47 	 9.6525102954096042e+01 	 5.7160656999793560e-41 	 9.4127671449972951e+01 
48 	 1.0146671550451458e+02 	 4.3588432624373379e-43 	 9.8970953800868131e+01 
49 	 1.0661446099952991e+02 	 2.7066939820946822e-45 	 1.0401398220171691e+02 
50 	 1.1198252040877226e+02 	 1.3497096663088127e-47 	 1.0926998373726595e+02 
51 	 1.1758730091827405e+02 	 5.3181851307042377e-50 	 1.1475419454438104e+02 
52 	 1.2344797192605064e+02 	 1.6248694167711500e-52 	 1.2048432603120489e+02 
53 	 1.2958718391452589e+02 	 3.7647114142207973e-55 	 1.2648118403216390e+02 
54 	 1.3603205398681109e+02 	 6.4406211596074941e-58 	 1.3276950804003383e+02 
55 	 1.4281555191540076e+02 	 7.8766679548002290e-61 	 1.3937913594325389e+02 
