1 	 3.0556867919269922e-02 	 1.0361825346247917e-02 	 7.6390363056451464e-03 
2 	 1.2223903783329233e-01 	 3.7825261809998068e-02 	 6.8755663307031201e-02 
3 	 2.7508123230308013e-01 	 7.3073056530277250e-02 	 1.9101205564343054e-01 
4 	 4.8914140269278406e-01 	 1.0493241360854152e-01 	 3.7445453819713337e-01 
5 	 7.6450085023875025e-01 	 1.2458093821169262e-01 	 6.1915271907186920e-01 
6 	 1.1012643964009670e+00 	 1.2821467166463724e-01 	 9.2519963521097381e-01 
7 	 1.4995606033611584e+00 	 1.1730084672939413e-01 	 1.2927119476980558e+00 
8 	 1.9595420457924240e+00 	 9.6835634996026085e-02 	 1.7218301877335764e+00 
9 	 2.4813856352965269e+00 	 7.2827321541694773e-02 	 2.2127190545463682e+00 
10 	 3.0652929991893703e+00 	 5.0220411024527872e-02 	 2.7655677667765777e+00 
11 	 3.7114909156157148e+00 	 3.1897416230495711e-02 	 3.3805904691586375e+00 
12 	 4.4202318072939191e+00 	 1.8721145916934429e-02 	 4.0580266966425746e+00 
13 	 5.1917942965338169e+00 	 1.0177615958019654e-02 	 4.7981418984225499e+00 
14 	 6.0264838245395413e+00 	 5.1340793021509229e-03 	 5.6012280246965442e+00 
15 	 6.9246333384084124e+00 	 2.4063019949700213e-03 	 6.4676041793645567e+00 
16 	 7.8866040496715337e+00 	 1.0488821418161134e-03 	 7.3976173422889575e+00 
17 	 8.9127862686968342e+00 	 4.2549372386651110e-04 	 8.3916431651947825e+00 
18 	 1.0003600319796977e+01 	 1.6071518564392568e-04 	 9.4500868457853056e+00 
19 	 1.1159497542459484e+01 	 5.6539091876147500e-05 	 1.0573384085195661e+01 
20 	 1.2380961384752542e+01 	 1.8528307697303695e-05 	 1.1762002134511746e+01 
21 	 1.3668508595666079e+01 	 5.6562658288349175e-06 	 1.3016440936751584e+01 
22 	 1.5022690523933962e+01 	 1.6084047483307047e-06 	 1.4337234371451130e+01 
23 	 1.6444094531761639e+01 	 4.2594562756313804e-07 	 1.5724951609827308e+01 
24 	 1.7933345532867548e+01 	 1.0502422127256756e-07 	 1.7180198589420431e+01 
25 	 1.9491107665352335e+01 	 2.4101762683584563e-08 	 1.8703619618160939e+01 
26 	 2.1118086111155538e+01 	 5.1457207177717593e-09 	 2.0295899118978475e+01 
27 	 2.2815029075266846e+01 	 1.0215597115113527e-09 	 2.1957763527395073e+01 
28 	 2.4582729939453081e+01 	 1.8847448655652090e-10 	 2.3689983356041374e+01 
29 	 2.6422029607073060e+01 	 3.2294861812893860e-11 	 2.5493375441733495e+01 
30 	 2.8333819057614924e+01 	 5.1356689195728642e-12 	 2.7368805392679981e+01 
31 	 3.0319042131946137e+01 	 7.5736254052386957e-13 	 2.9317190255591722e+01 
32 	 3.2378698571964271e+01 	 1.0348651716490733e-13 	 3.1339501424987823e+01 
33 	 3.4513847341435373e+01 	 1.3089878394296453e-14 	 3.3436767819880671e+01 
34 	 3.6725610258376207e+01 	 1.5311791661602792e-15 	 3.5610079356348052e+01 
35 	 3.9015175973460806e+01 	 1.6545825053338993e-16 	 3.7860590748335433e+01 
36 	 4.1383804333711346e+01 	 1.6497636584226672e-17 	 4.0189525673469646e+01 
37 	 4.3832831176290696e+01 	 1.5159629039881976e-18 	 4.2598181345816940e+01 
38 	 4.6363673603696320e+01 	 1.2820751540510691e-19 	 4.5087933543517721e+01 
39 	 4.8977835799243628e+01 	 9.9650779025508503e-21 	 4.7660242146241067e+01 
40 	 5.1676915450640308e+01 	 7.1077424004350775e-22 	 5.0316657245622402e+01 
41 	 5.4462610859964109e+01 	 4.6447496310251646e-23 	 5.3058825901522646e+01 
42 	 5.7336728830797668e+01 	 2.7760016032488798e-24 	 5.5888499628376579e+01 
43 	 6.0301193438060771e+01 	 1.5146025640828517e-25 	 5.8807542709454708e+01 
44 	 6.3358055803730380e+01 	 7.5290064940768880e-27 	 6.1817941453009020e+01 
45 	 6.6509505022799402e+01 	 3.4026258794049349e-28 	 6.4921814523587756e+01 
46 	 6.9757880409315661e+01 	 1.3948894353144418e-29 	 6.8121424505015284e+01 
47 	 7.3105685263199220e+01 	 5.1743299338225147e-31 	 7.1419190879560858e+01 
48 	 7.6555602396085050e+01 	 1.7322816968885643e-32 	 7.4817704641836045e+01 
49 	 8.0110511700380727e+01 	 5.2192546023875278e-34 	 7.8319744807465781e+01 
50 	 8.3773510102269483e+01 	 1.4109292030206415e-35 	 8.1928297127506482e+01 
51 	 8.7547934309401754e+01 	 3.4110333709844041e-37 	 8.5646575382452752e+01 
52 	 9.1437386851278490e+01 	 7.3487399853043043e-39 	 8.9478045707770065e+01 
53 	 9.5445766019844470e+01 	 1.4054657858957144e-40 	 9.3426454500560439e+01 
54 	 9.9577300456271260e+01 	 2.3762922996073709e-42 	 9.7495860579991160e+01 
