1 	 8.0255488080658716e-02 	 4.1974165652670488e-02 	 2.0060599136075177e-02 
2 	 3.2123179355195863e-01 	 1.3215914857069438e-01 	 1.8062398847273906e-01 
3 	 7.2356146969204593e-01 	 1.9940580115003492e-01 	 5.0217120535609072e-01 
4 	 1.2883089767986660e+00 	 2.0231158457553186e-01 	 9.8554921183056243e-01 
5 	 2.0169863680142477e+00 	 1.5330165980268856e-01 	 1.6320438791315619e+00 
6 	 2.9115760320849442e+00 	 9.0796277519313739e-02 	 2.4433991149124625e+00 
7 	 3.9745613377813211e+00 	 4.3004194553121135e-02 	 3.4218434318102151e+00 
8 	 5.2089663622454001e+00 	 1.6486985996744943e-02 	 4.5701249619565791e+00 
9 	 6.6184063094944916e+00 	 5.1480724642549670e-03 	 5.8915562988058037e+00 
10 	 8.2071507736332201e+00 	 1.3124563253080102e-03 	 7.3900710282140425e+00 
11 	 9.9802027278889192e+00 	 2.7313957146376714e-04 	 9.0702944401233783e+00 
12 	 1.1943397103923013e+01 	 4.6299140119854411e-05 	 1.0937631755335900e+01 
13 	 1.4103524183036066e+01 	 6.3665735436319920e-06 	 1.2998378354325871e+01 
14 	 1.6468484930196695e+01 	 7.0616969362853008e-07 	 1.5259858100910941e+01 
15 	 1.9047488141075171e+01 	 6.2714281458886785e-08 	 1.7730598134815782e+01 
16 	 2.1851303284623580e+01 	 4.4183518323805218e-09 	 2.0420551813498232e+01 
17 	 2.4892588934819937e+01 	 2.4415554488584589e-10 	 2.3341386380211180e+01 
18 	 2.8186325917674786e+01 	 1.0437488344008470e-11 	 2.6506859360482146e+01 
19 	 3.1750398881308087e+01 	 3.3944246916605284e-13 	 2.9933319249092175e+01 
20 	 3.5606393768601286e+01 	 8.2277111400637529e-15 	 3.3640384589088789e+01 
21 	 3.9780718862305562e+01 	 1.4493039250855273e-16 	 3.7651886303048329e+01 
22 	 4.4306227961810492e+01 	 1.7975543057356229e-18 	 4.1997211208671970e+01 
23 	 4.9224655700070400e+01 	 1.5078477798103582e-20 	 4.6713280527039785e+01 
24 	 5.4590433842378808e+01 	 8.1160471700761490e-23 	 5.1847580129479333e+01 
25 	 6.0477006039966398e+01 	 2.6111135865190817e-25 	 5.7463032261468598e+01 
26 	 6.6988034600127833e+01 	 4.5432410136770081e-28 	 6.3646324301875843e+01 
27 	 7.4279244370073229e+01 	 3.6804988431354842e-31 	 7.0523342270021473e+01 
28 	 8.2607057554584102e+01 	 1.0860659809486903e-34 	 7.8291117797309582e+01 
29 	 9.2461765428905210e+01 	 7.3304834176331816e-39 	 8.7295698528392791e+01 
30 	 1.0510374285525346e+02 	 3.4915611609267383e-44 	 9.8281586922101752e+01 
31 	              NaN 		              NaN 		 1.1387521501528873e+02 
